SIGLA;DESCRICAO;NIVEL ENSINO;CH HORA RELOGIO;CH HORA AULA;CH QTD CREDITOS;ATIVO;SIGLA QACADEMICO;OBSERVACAO
LIC.0082;Seminário de Orientação de Estágio Docente III(30H);Graduação;30;40;2;Sim;LIC.602.0034;Curso 01602
LIC.0087;Seminário de Orientação de Estágio Docente IV;Graduação;30;40;2;Sim;LIC.602.0035;Curso 602
LIC.0132;Seminário de Orientação de Estágio Docente IV;Graduação;15;20;1;Sim;LIC.430.0039;Curso 430
LIC.0189;Seminário de Orientação de Estágio Docente IV;Graduação;15;20;1;Sim;LIC.601.0060;Curso 601
LIC.0325;Seminário de Orientação de Estágio Docente IV;Graduação;15;20;1;Sim;LIC.603.0055;Curso 603
LIC.0376;Seminário de Orientação de Estágio Docente IV;Graduação;15;20;1;Sim;-;Curso 106
LIC.0473;Seminário de Orientação de Estágio Docente IV;Graduação;15;20;1;Sim;LIC.411.0026;Curso 411
LIC.0516;Seminário de Orientação de Estágio Docente IV;Graduação;15;20;1;Sim;LIC.413.0038;Curso 413
LIC.0670;Seminário de Orientação de Estágio Docente IV;Graduação;15;20;1;Sim;-;Curso 710
ENG.0059;Seminário de Orientação de Estágio Supervisionado;Graduação;30;40;2;Sim;-;-
CIV.0096;Seminário de Orientação de Estágio  Supervisionado (24h);Graduação;4;5;1;Sim;-;-
ESA.0053;Seminário de Orientação de Estágio  Supervisionado(4h);Graduação;4;5;2;Sim;-;-
TEC.0799;Seminário de Orientação de Estágio Supervisionado I;Graduação;15;20;1;Sim;TEC.014.0006;Curso 014
TEC.0800;Seminário de Orientação de Estágio Supervisionado II;Graduação;15;20;1;Sim;TEC.014.0007;Curso 014
LIC.0081;Seminário de Orientação de Pesquisa;Graduação;30;40;2;Sim;LIC.602.0031;Curso 602
TEC.0081;Seminário de Orientação de Pesquisa (Curso 436);Graduação;30;40;2;Sim;TEC.436.0027;-
TEC.0990;Seminário de Orientação de Pesquisa e/ou de Estágio Supervisionado;Graduação;30;40;2;Sim;TEC.208.0030;Curso 208
LIC.0125;Seminário de Orientação de Pesquisa I;Graduação;15;20;1;Sim;LIC.430.0034;Curso 430
LIC.0183;Seminário de Orientação de Pesquisa I;Graduação;15;20;1;Sim;LIC.601.0055;Curso 601
LIC.0287;Seminário de Orientação de Pesquisa I;Graduação;15;20;1;Sim;LIC.106.0023;Curso 106
LIC.0326;Seminário de Orientação de Pesquisa I;Graduação;15;20;1;Sim;LIC.603.0050;Curso 603
LIC.0472;Seminário de Orientação de Pesquisa I;Graduação;15;20;1;Sim;LIC.411.0021;Curso 411
LIC.0511;Seminário de Orientação de Pesquisa I;Graduação;15;20;1;Sim;LIC.413.0033;Curso 413
LIC.0665;Seminário de Orientação de Pesquisa I;Graduação;15;20;1;Sim;-;Curso 710
LIC.0131;Seminário de Orientação de Pesquisa II;Graduação;15;20;1;Sim;LIC.430.0035;Curso 01430
LIC.0190;Seminário de Orientação de Pesquisa II;Graduação;15;20;1;Sim;LIC.601.0056;Curso 601
LIC.0327;Seminário de Orientação de Pesquisa II;Graduação;15;20;1;Sim;LIC.603.0051;Curso 603
LIC.0474;Seminário de Orientação de Pesquisa II;Graduação;15;20;1;Sim;LIC.411.0022;Curso 05411
LIC.0515;Seminário de Orientação de Pesquisa II;Graduação;15;20;1;Sim;LIC.413.0034;Curso 413
LIC.0666;Seminário de Orientação de Pesquisa II;Graduação;15;20;1;Sim;-;Curso 710
LIC.0793;Seminário de Orientação de Pesquisa II;Graduação;15;20;1;Sim;-;Curso 106
TEC.0189;Seminário de orientação de pesquisa ou de estágio supervisionado I (Curso 502);Graduação;30;40;2;Sim;TEC.502.0034;-
TEC.0205;Seminário de orientação de pesquisa ou de estágio supervisionado II (Curso 502);Graduação;30;40;2;Sim;TEC.502.0035;-
TEC.0605;Seminário de Orientação de Projeto Integrador;Graduação;30;40;2;Sim;TEC.0069.0020;Curso 069
TEC.0703;Seminário de Orientação de Projeto Integrador;Graduação;30;40;2;Sim;TEC.806.0028;-
TEC.0753;Seminário de Orientação de Projeto Integrador;Graduação;30;40;2;Sim;TEC.809.0027;Curso 809
TEC.1013;Seminário de Orientação de Projeto Integrador;Graduação;30;40;2;Sim;-;Curso 014
TEC.1179;Seminário de Orientação de Projeto Integrador;Graduação;60;80;4;Sim;-;-
TEC.0398;Seminário de Orientação de Projeto Integrador(30H);Graduação;30;40;2;Sim;TEC.048.0020;Curso 03048
TEC.0164;Seminário de Orientação de Projeto Integrador (Curso 405);Graduação;30;40;2;Sim;TEC.405.0029;-
LIC.0049;Seminário de Orientação de Projeto Integrador I;Graduação;30;40;2;Sim;LIC.602.0029;Curso 01602
LIC.0101;Seminário de Orientação de Projeto Integrador I;Graduação;30;40;2;Sim;LIC.430.0032;Curso 01430
LIC.0265;Seminário de Orientação de Projeto Integrador I;Graduação;30;40;2;Sim;LIC.106.0022;Curso 07106
LIC.0373;Seminário de Orientação de Projeto Integrador I;Graduação;30;45;2;Sim;-;-
LIC.0384;Seminário de Orientação de Projeto Integrador I;Graduação;30;40;2;Sim;-;Curso 603
LIC.0467;Seminário de Orientação de Projeto Integrador I;Graduação;30;40;2;Sim;LIC.411.0019;Curso 05411
LIC.0500;Seminário de Orientação de Projeto Integrador I;Graduação;30;40;2;Sim;LIC.413.0031;Curso 413
LIC.0663;Seminário de Orientação de Projeto Integrador I;Graduação;30;40;2;Sim;-;Curso 710
LIC.1073;Seminário de Orientação de Projeto Integrador I;Graduação;15;20;1;Sim;-;Curso 603
TEC.1038;Seminário de Orientação de Projeto Integrador I;Graduação;30;40;2;Sim;-;-
TEC.0350;Seminário de Orientação de Projeto Integrador I(30H);Graduação;30;40;2;Sim;TEC.805.0030;Curso 05805
TEC.0453;Seminário de Orientação de Projeto Integrador I(30H);Graduação;30;40;2;Sim;TEC.102.0029;Curso 01102
TEC.0491;Seminário de Orientação de Projeto Integrador I(30H);Graduação;30;40;2;Sim;TEC.804.0024;Curso 06804
TEC.0538;Seminário de Orientação de Projeto Integrador I(30H);Graduação;30;40;2;Sim;TEC.304.0023;Curso 01304
LIC.0057;Seminário de Orientação de Projeto Integrador II;Graduação;30;40;2;Sim;LIC.602.0030;Curso 01602
LIC.0107;Seminário de Orientação de Projeto Integrador II;Graduação;30;40;2;Sim;LIC.430.0033;Curso 01430
LIC.0270;Seminário de Orientação de Projeto Integrador II;Graduação;30;40;2;Sim;LIC.106.0026;Curso 07106
LIC.0374;Seminário de Orientação de Projeto Integrador II;Graduação;30;45;2;Sim;-;-
LIC.0385;Seminário de Orientação de Projeto Integrador II;Graduação;30;40;2;Sim;-;Curso 603
LIC.0468;Seminário de Orientação de Projeto Integrador II;Graduação;30;40;2;Sim;LIC.411.0020;Curso 05411
LIC.0502;Seminário de Orientação de Projeto Integrador II;Graduação;30;40;2;Sim;LIC.413.0032;Curso 413
LIC.0664;Seminário de Orientação de Projeto Integrador II;Graduação;30;40;2;Sim;-;Curso 710
LIC.1074;Seminário de Orientação de Projeto Integrador II;Graduação;15;20;1;Sim;-;Curso 603
TEC.1039;Seminário de Orientação de Projeto Integrador II;Graduação;30;40;2;Sim;-;-
TEC.0358;Seminário de Orientação de Projeto Integrador II(30H);Graduação;30;40;2;Sim;TEC.805.0031;Curso 05805
TEC.0465;Seminário de Orientação de Projeto Integrador II(30H);Graduação;30;40;2;Sim;TEC.102.0030;Curso 01102
TEC.0500;Seminário de Orientação de Projeto Integrador II(30H);Graduação;30;40;2;Sim;TEC.804.0025;Curso 06804
TEC.0558;Seminário de Orientação de Projeto Integrador II(30H);Graduação;30;40;2;Sim;TEC.304.0024;Curso 01304
TEC.0510;Seminário de Orientação de Projeto Integrador III(30H);Graduação;30;40;2;Sim;TEC.804.0026;Curso 06804
TEC.0082;Seminário de Orientação de Projeto Integrador/técnico I (Curso 436);Graduação;30;40;2;Sim;TEC.436.0023;-
TEC.0186;Seminário de orientação de projeto integrador/técnico I (Curso 502);Graduação;30;40;2;Sim;TEC.502.0030;-
TEC.0083;Seminário de Orientação de Projeto Integrador/técnico II (Curso 436);Graduação;30;40;2;Sim;TEC.436.0024;-
TEC.0187;Seminário de orientação de projeto integrador/técnico II (Curso 502);Graduação;30;40;2;Sim;TEC.502.0031;-
TEC.0084;Seminário de Orientação de Projeto Integrador/técnico III (Curso 436);Graduação;30;40;2;Sim;TEC.436.0025;-
TEC.0188;Seminário de orientação de projeto integrador/técnico III (Curso 502);Graduação;30;40;2;Sim;TEC.502.0032;-
TEC.0801;Seminário de Orientação de Projeto Intregrador;Graduação;30;40;2;Sim;TEC.014.0002;Curso 014
LIC.0161;Seminário de Orientação de Projetos Integradores I;Graduação;30;40;2;Sim;LIC.601.0053;Curso 601
LIC.0328;Seminário de Orientação de Projetos Integradores I;Graduação;15;20;1;Sim;LIC.603.0048;Curso 603
LIC.0171;Seminário de Orientação de Projetos Integradores II;Graduação;15;20;1;Sim;LIC.601.0054;Curso 601
LIC.0329;Seminário de Orientação de Projetos Integradores II;Graduação;15;20;1;Sim;LIC.603.0049;Curso 603
TEC.0406;Seminário de Orientação para a Prática Profissional;Graduação;30;40;2;Sim;TEC.048.0022;Curso 03048
TEC.0705;Seminário de Orientação para a Prática Profissional;Graduação;30;40;2;Sim;TEC.806.0030;-
TEC.0606;Seminário de Orientação para a Prática Profissional de Estágio Curricular Supervisionado;Graduação;30;40;2;Sim;TEC.0069.0021;Curso 069
TEC.0357;Seminário de Orientação para a Prática Profissional / de Estágio Supervisionado (Estágio Técnico) I(30H);Graduação;30;40;2;Sim;TEC.805.0033;Curso 05805
TEC.0367;Seminário de Orientação para a Prática Profissional / de Estágio Supervisionado (Estágio Técnico) II(30H);Graduação;30;40;2;Sim;TEC.805.0034;Curso 05805
TEC.0518;Seminário de Orientação para a Prática Profissional de Estágio Supervisionado ou Trabalho de Conclusão de Curso (TCC)(30H);Graduação;30;40;2;Sim;TEC.804.0027;Curso 06804
TEC.0607;Seminário de Orientação para a Prática Profissional de Projeto de Pesquisa e/ou Projeto de Extensão;Graduação;30;40;2;Sim;TEC.0069.0022;Curso 069
TEC.0576;Seminário de Orientação para a Prática Profissional I;Graduação;30;40;2;Sim;TEC.304.0046;Curso 01304
TEC.0663;Seminário de Orientação para a Prática Profissional I;Graduação;15;20;1;Sim;TEC.412.0014;Curso 454
TEC.0802;Seminário de Orientação para a Prática Profissional I;Graduação;15;20;1;Sim;TEC.014.0004;Curso 014
TEC.0945;Seminário de Orientação para a Prática Profissional I;Graduação;15;20;1;Sim;-;Curso 33
TEC.0454;Seminário de Orientação para a Prática Profissional I(15H);Graduação;15;20;1;Sim;TEC.102.0032;Curso 01102
TEC.0580;Seminário de Orientação para a Prática Profissional II;Graduação;30;40;2;Sim;TEC.304.0042;Curso 01304
TEC.0662;Seminário de Orientação para a Prática Profissional II;Graduação;15;20;1;Sim;TEC.412.0016;Curso 453
TEC.0803;Seminário de Orientação para a Prática Profissional II;Graduação;15;20;1;Sim;TEC.014.0005;Curso 014
TEC.0946;Seminário de Orientação para a Prática Profissional II;Graduação;15;20;1;Sim;-;Curso 33
TEC.0466;Seminário de Orientação para a Prática Profissional II(15H);Graduação;15;20;1;Sim;TEC.102.0033;Curso 01102
TEC.0661;Seminário de Orientação para a Prática Profissional III;Graduação;15;20;1;Sim;TEC.412.0017;Curso 452
TEC.0660;Seminário de Orientação para a Prática Profissional IV;Graduação;15;20;1;Sim;TEC.412.0018;Curso 451
TEC.0853;Seminário de Orientação para Estágio Supervisionado  (Estágio Técnico);Graduação;30;40;2;Sim;TEC.505.0046;Curso 505
TEC.0539;Seminário de Orientação para Estágio Supervisionado (Estágio Técnico) I(30H);Graduação;30;40;2;Sim;TEC.304.0043;Curso 01304
TEC.0540;Seminário de Orientação para Estágio Supervisionado (Estágio Técnico) II(30H);Graduação;30;40;2;Sim;TEC.304.0044;Curso 01304
LIC.0009;Seminário de Orientação para o desenvolvimento da Prática Profissional: Estágio Docente II;Graduação;9;12;1;Sim;-;Matriz 111
LIC.0010;Seminário de Orientação para o desenvolvimento da Prática Profissional: Estágio Docente III;Graduação;9;12;1;Sim;-;Matriz 111
LIC.0007;Seminário de Orientação para o desenvolvimento de Projeto Integrador;Graduação;9;12;1;Sim;-;Matriz 111
LIC.0006;Seminário de Orientação para o Desenvolvimento de Projetos de Pesquisa e Extensão;Graduação;9;12;1;Sim;-;Matriz 111
TEC.0838;Seminário de Orientação para Pesquisa Científica;Graduação;30;40;2;Sim;TEC.505.0029;Curso 505
TEC.0036;Seminário de Orientação para TCC (Curso 404);Graduação;30;40;2;Sim;TEC.404.0024;Curso 404
TEC.0832;Seminário de Pesquisa e Extensão  (Fórum de Lazer) I;Graduação;40;53;3;Sim;TEC.505.0023;Curso 505
TEC.0833;Seminário de Pesquisa e Extensão  (Fórum de Lazer) II;Graduação;40;53;3;Sim;TEC.505.0024;Curso 505
TEC.0834;Seminário de Pesquisa e Extensão  (Fórum de Lazer) III;Graduação;40;53;3;Sim;TEC.505.0025;Curso 505
TEC.0835;Seminário de Pesquisa e Extensão  (Fórum de Lazer) IV;Graduação;40;53;3;Sim;TEC.505.0026;Curso 505
TEC.0836;Seminário de Pesquisa e Extensão  (Fórum de Lazer) V;Graduação;40;53;3;Sim;TEC.505.0027;Curso 505
TEC.0837;Seminário de Pesquisa e Extensão  (Fórum de Lazer) VI;Graduação;40;53;3;Sim;TEC.505.0028;Curso 505
LIC.1158;Seminário de Práticas Educativas e Formação Docente I;Graduação;30;40;2;Sim;-;Física
LIC.1159;Seminário de Práticas Educativas e Formação Docente II;Graduação;30;40;2;Sim;-;Fisica
LIC.1160;Seminário de Práticas Educativas e Formação Docente III;Graduação;30;40;2;Sim;-;Fisica
LIC.1161;Seminário de Práticas Educativas e Formação Docente VI;Graduação;30;40;2;Sim;-;-
LIC.0005;Seminário Identidade e Desenvolvimento Profissional;Graduação;9;12;1;Sim;-;Matriz 111
LIC.0994;Seminário integrador e estudos curriculares I;Graduação;30;40;2;Sim;-;-
LIC.0995;Seminário integrador e estudos curriculares II;Graduação;30;40;2;Sim;-;-
TEC.0933;Semiótica;Graduação;30;40;2;Sim;-;Curso 33
TEC.1045;Semiótica aplicada ao Marketing (30h);Graduação;30;40;2;Sim;-;-
TEC.0667;Semiótica da Cultura;Graduação;60;80;4;Sim;TEC.412.0010;Curso 458
TEC.0614;Semiótica e Comunicação Visual;Graduação;30;40;2;Sim;TEC.NCT.UB.0097;-
CIV.0055;Sensoriamento remoto (30h);Graduação;30;40;2;Sim;-;-
ESA.0034;Sensoriamento Remoto e Geoprocessamento Aplicado (90h);Graduação;90;120;6;Sim;-;-
CIV.0087;Simulação energética em Edificações (60h);Graduação;60;80;4;Sim;-;-
CIV.0078;Sinalização e Segurança viária (30h);Graduação;30;40;2;Sim;-;-
LIC.0411;Sintaxe da Língua Espanhola I;Graduação;60;80;4;Sim;-;Curso 603
LIC.0406;Sintaxe da Língua Espanhola II;Graduação;60;80;4;Sim;-;Curso 603
TEC.1232;Sistema de Abastecimento de Água;Graduação;60;80;4;Sim;-;-
TEC.1233;Sistema de Esgotamento Sanitário;Graduação;60;80;4;Sim;-;-
ESA.0023;Sistema de Gestão Ambiental (60h);Graduação;60;80;4;Sim;-;-
TEC.0550;Sistema de Gestão Ambiental(60H);Graduação;60;80;4;Sim;TEC.304.0012;Curso 01304
LIC.0634;Sistema de Informação Geográfica;Graduação;80;106;5;Sim;FOR.L041;Curso 602x
ENG.0095;Sistemas Automotivos;Graduação;60;80;4;Sim;-;-
ESA.0015;Sistemas de Abastecimento de Água (60h);Graduação;60;80;4;Sim;-;-
TEC.0555;Sistemas de Abastecimento de Água(60H);Graduação;60;80;4;Sim;TEC.304.0016;Curso 01304
ENG.0047;Sistemas de Controle;Graduação;60;80;4;Sim;-;-
ESA.0027;Sistemas de Drenagem Urbana (60h);Graduação;60;80;4;Sim;-;-
CIV.0079;Sistemas de drenagem viária (30h);Graduação;30;40;2;Sim;-;-
ENG.0043;Sistemas de Energia Elétrica;Graduação;60;80;4;Sim;-;-
TEC.0516;Sistemas de Energia Eólica(60H);Graduação;60;80;4;Sim;TEC.804.0021;Curso 06804
ESA.0019;Sistemas de Esgotamento Sanitário (60h);Graduação;60;80;4;Sim;-;-
TEC.0556;Sistemas de Esgotamento Sanitário(60H);Graduação;60;80;4;Sim;TEC.304.0017;Curso 01304
TEC.0517;Sistemas de Geração Hidrelétricos(60H);Graduação;60;80;4;Sim;TEC.804.0022;Curso 06804
ENG.0132;Sistemas de Gestão da Qualidade;Graduação;60;80;4;Sim;-;-
LIC.0054;Sistemas de Informação Geográfica;Graduação;30;40;2;Sim;LIC.602.0011;Curso 01602
TEC.0754;Sistemas de Informação Logística;Graduação;60;80;4;Sim;TEC.809.0008;Curso 809
ESA.0042;Sistemas de Informação na Gestão Pública (60h);Graduação;60;80;4;Sim;-;-
TEC.0055;Sistemas de Informação na Gestão Pública (NCT);Graduação;60;80;4;Sim;TEC.436.0011;-
LIC.0844;Sistemas de Informações Geográficas;Graduação;60;80;4;Sim;-;LIC.0400
TEC.0311;Sistemas de Informações Gerenciais;Graduação;60;80;4;Sim;SUP.058;Curso 01436X
TEC.0343;Sistemas de Irrigação e Drenagem(60H);Graduação;60;80;4;Sim;TEC.805.0015;Curso 05805
TEC.0981;Sistemas de Transportes Turísticos;Graduação;30;40;2;Sim;TEC.208.0004;Curso 208
ESA.0031;Sistemas de Tratamento de Resíduos Sólidos (60h);Graduação;60;80;4;Sim;-;-
TEC.0710;Sistemas Digitais;Graduação;60;80;4;Sim;TEC.NCT.UT.0011;Curso 404
TEC.0908;Sistemas Digitais;Graduação;45;60;3;Sim;INF.S004;Curso 404X
ENG.0100;Sistemas Digitais;Graduação;60;80;4;Sim;-;Curso 209
LIC.1011;Sistemas Digitais;Graduação;60;80;4;Sim;-;-
TEC.0251;Sistemas Digitais(60H);Graduação;60;80;4;Sim;INF.S058;405x
TEC.0008;Sistemas Digitais (NCT);Graduação;60;80;4;Sim;TEC.405.0024;-
TEC.0692;Sistemas Distribuídos;Graduação;60;80;4;Sim;TEC.806.0017;-
TEC.1031;Sistemas Distribuídos;Graduação;30;40;2;Sim;-;-
TEC.0261;Sistemas Elétricos(60H);Graduação;60;80;4;Sim;INF.S065;405x
TEC.0146;Sistemas Elétricos (NCT);Graduação;60;80;4;Sim;TEC.405.0025;-
ENG.0099;Sistemas Eletrônicos;Graduação;90;120;6;Sim;-;-
ENG.0106;Sistemas Embarcados;Graduação;60;80;4;Sim;-;-
TEC.1118;Sistemas Embarcados;Graduação;60;80;4;Sim;-;Tec Sis Int
ENG.0039;Sistemas Hidráulicos e Pneumáticos;Graduação;60;80;4;Sim;-;-
ENG.0107;Sistemas Inteligentes;Graduação;60;80;4;Sim;-;-
LIC.0465;Sistemas Microcontrolados;Graduação;60;80;4;Sim;LIC.NEp.0024;-
TEC.0525;Sistemas Microcontrolados(30H);Graduação;30;40;2;Sim;TEC.NCT.UT.0033;Curso 06804
LIC.1019;Sistemas Mutimídia;Graduação;30;40;2;Sim;-;-
ENG.0108;Sistemas não-lineares;Graduação;60;80;4;Sim;-;-
TEC.0687;Sistemas Operacionais;Graduação;60;80;4;Sim;TEC.806.0012;-
TEC.0909;Sistemas Operacionais;Graduação;60;80;4;Sim;INF.S014;Curso 404X
TEC.1010;Sistemas Operacionais;Graduação;60;80;4;Sim;TEC.NCT.UT.0012;Curso 404
LIC.1015;Sistemas Operacionais;Graduação;60;80;4;Sim;-;.
TEC.1023;Sistemas Operacionais Abertos;Graduação;60;80;4;Sim;-;-
LIC.0708;Sistemas Operacionais de Rede;Graduação;60;80;4;Sim;SUP.239;-
LIC.0457;Sistemas Operacionais de Redes;Graduação;60;80;4;Sim;LIC.411.0016;Curso 05411
TEC.0009;Sistemas Operacionais (NCT);Graduação;60;80;4;Sim;TEC.405.0026;-
TEC.1117;Sistemas Operacionais Proprietários;Graduação;60;80;4;Sim;-;-
ENG.0040;Sistemas Térmicos I;Graduação;60;80;4;Sim;-;-
ENG.0078;Sistemas Térmicos II;Graduação;60;80;4;Sim;-;-
CIV.0045;Sistemas Urbanos de Águas e Esgotos (60h);Graduação;60;80;4;Sim;-;-
TEC.0226;Sistemática do Comércio Exterior;Graduação;100;133;6;Sim;DAGESC.021;502.0
TEC.0122;Sistemática e Prática de Exportação (Curso 502);Graduação;45;60;3;Sim;TEC.502.0024;-
LIC.0412;Sociolinguística da Língua Espanhola;Graduação;60;80;4;Sim;-;Curso 603
